決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080
2015,46,6,0,147500,地方独立行政法人神奈川県立病院機構,4,がんセンター,68,1,1,6,2,2,3,0,0,0,738799,278311,2075,0,458413,92008,0,92008,4687891,3914516,398149,2498062,0,21951,0,996354,773375,33827,28139,711409,0,1570,0,1570,36059253,21291223,14408084,0,359946,5543427,2043210,3460047,0,40170,30515826,0,0,0,0,2718388,2428196,65514,7953,0,0,0,0,0,0,0,0,773375,5580,4642,428019,28247,23497,283390,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,147500,地方独立行政法人神奈川県立病院機構,5,循環器呼吸器病センター,68,1,1,6,2,4,3,0,0,0,220721,55287,6752,9927,148755,34967,0,34967,1747423,1601414,134001,775790,0,12767,0,678856,146009,10198,5607,130204,0,1703,0,1703,6183171,3647612,2404273,0,131286,2642032,1217099,1395125,0,29808,3541139,0,0,0,0,969906,907718,16659,3695,0,0,0,0,0,0,0,0,146009,1575,866,89739,8623,4741,40465,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,147500,地方独立行政法人神奈川県立病院機構,6,こども医療センター,68,1,1,6,1,2,3,0,0,0,1253645,18427,25624,0,1209594,56318,0,56318,3833297,3538765,333162,922363,0,23944,0,2259296,294532,14894,9259,270379,0,0,0,0,18322926,13398049,4267114,0,657763,7066712,4168762,2534275,0,363675,11256214,0,0,0,0,2908972,2783361,21409,3071,0,0,0,0,0,0,0,0,294532,2000,1243,201550,12894,8016,68829,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,197500,地方独立行政法人山梨県立病院機構,1,県立中央病院,68,1,3,6,1,1,3,0,0,0,426599,95628,45993,0,284978,142376,0,142376,2861835,2780818,414070,1682842,0,17473,482,665951,81017,14335,15633,51049,0,835899,0,835899,35922802,29089953,6449853,0,382996,13090190,9780758,3150952,0,158480,22832612,0,0,0,0,4086439,3442476,263321,0,0,0,0,0,0,0,0,0,81017,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,197500,地方独立行政法人山梨県立病院機構,2,県立北病院,68,1,5,6,1,9,3,0,0,0,54387,0,0,0,54387,6384,0,6384,350290,341176,28851,208453,0,4182,17302,82388,9114,4120,1929,3065,0,64913,0,64913,3858750,3433928,337610,0,87212,1247693,1008896,184506,0,54291,2611057,0,0,0,0,362960,313150,22409,0,0,0,0,0,0,0,0,0,9114,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,207500,地方独立行政法人長野県立病院機構,1,須坂病院,68,1,4,6,1,3,3,0,0,0,242798,13634,182464,0,46700,69778,0,69778,929124,911973,75592,467726,183,7714,54420,306338,16828,5100,4570,7158,323,171793,0,171793,9468682,7025915,2304589,0,138178,4116704,2284679,1757961,0,74064,5351978,606640,623061,-16421,0,997147,927051,34907,19305,0,0,0,0,0,0,0,0,16828,3147,3654,3978,1953,916,3180,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,207500,地方独立行政法人長野県立病院機構,2,こころの医療センター駒ヶ根,68,1,5,6,1,9,3,0,0,0,52054,2107,230,0,49717,15736,0,15736,276070,266666,24395,146286,38,2466,12562,80919,9390,3932,1062,4396,14,29507,0,29507,3521599,3026002,397341,0,98256,919961,608147,278675,0,33139,2601638,0,0,0,0,239042,214638,13456,7179,0,0,0,0,0,0,0,0,9390,2922,849,3097,1010,213,1299,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,207500,地方独立行政法人長野県立病院機構,3,阿南病院,68,1,7,6,1,6,3,0,0,0,236890,10,41360,0,195520,18431,5,18426,516489,511395,29674,142513,111,1859,19204,318034,5001,1298,1104,2599,93,39858,0,39858,4428285,3411203,876977,0,140105,1236828,642770,577730,0,16328,3191457,0,0,0,0,169207,157570,8902,179,0,0,0,0,0,0,0,0,5001,886,882,1796,412,222,803,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,207500,地方独立行政法人長野県立病院機構,4,木曽病院,68,1,6,6,2,4,3,0,0,0,298247,4422,86904,0,206921,30790,0,30790,878517,864980,72040,338732,57,4958,27533,421660,12822,4785,3611,4426,715,150701,0,150701,6666421,3945133,2578745,0,142543,2760723,997051,1710521,0,53151,3905698,0,0,0,0,787579,713074,44186,19578,0,0,0,0,0,0,0,0,12822,3190,2886,2345,1595,725,2081,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,207500,地方独立行政法人長野県立病院機構,5,こども病院,68,1,4,6,2,4,3,0,0,0,102163,12168,21041,0,68954,70205,0,70205,1200171,1158873,102394,554034,88,7562,27701,467094,37704,10450,10838,16416,3594,186356,0,186356,12078639,8588368,3310013,0,180258,5046699,2647189,2311233,0,88277,7031940,0,0,0,0,1439525,1060184,338114,6701,0,0,0,0,0,0,0,0,37704,7374,8668,11287,3076,2170,5129,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,217500,地方独立行政法人岐阜県総合医療センター,1,岐阜県総合医療センター,68,1,2,6,2,1,3,0,0,0,545380,252536,24418,17863,250563,47336,0,47336,3095233,2956931,389866,1691902,84,18435,4204,852440,138302,32704,16717,88881,0,920639,0,920639,29438477,21780581,6993478,0,664418,11283176,6638254,4355076,0,289846,18155301,0,0,0,0,4175977,0,87665,51613,0,0,0,0,0,0,0,0,138302,16876,15244,70621,15828,1473,18260,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,217510,地方独立行政法人岐阜県立多治見病院,1,多治見病院,68,1,3,6,1,1,3,0,0,0,435119,311073,29902,4815,89329,35653,0,35653,2644966,2594912,237058,1487932,1307,19116,88927,760572,50054,19106,12499,18449,0,587913,0,587913,18266772,13058272,4936825,0,271675,7083965,3842406,3120447,0,121112,11182807,0,0,0,0,2705336,2576735,79651,33903,0,0,0,0,0,0,0,0,50054,11359,9407,13231,7747,3092,5218,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,217520,地方独立行政法人岐阜県立下呂温泉病院,1,下呂病院,68,1,5,6,2,4,3,0,0,0,143304,8207,16919,91534,26644,11363,0,11363,816887,804450,94378,429488,106,6508,8017,265953,12437,5624,2960,3853,0,190618,0,190618,7387866,6135752,1021275,0,230839,1276332,669156,565006,0,42170,6111534,0,0,0,0,561402,10639,6019,4620,0,0,0,0,0,0,0,0,12437,1242,1889,1865,4382,1071,1988,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,227500,地方独立行政法人静岡県立病院機構,1,静岡県立総合病院,68,1,1,6,1,1,3,0,0,0,590882,296112,0,0,294770,210074,0,210074,6160414,6023501,310665,1942485,305,104933,1662,3663451,136913,55469,40215,41229,0,130551,0,130551,30242462,20172958,9837525,0,231979,12479537,6064307,6323830,0,91400,17762925,0,0,0,0,4784514,4360607,285760,0,0,0,0,0,0,0,0,0,136913,7064,5121,5250,48405,35094,35979,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,227500,地方独立行政法人静岡県立病院機構,2,静岡県立こころの医療センター,68,1,1,6,1,9,3,0,0,0,26211,0,0,0,26211,7803,0,7803,637778,627146,49056,263397,20,3343,13462,297868,10632,6036,1753,2843,0,9203,0,9203,4667445,4000802,503139,0,163504,1237821,951655,240916,0,45250,3429624,0,0,0,0,267257,234029,23080,0,0,0,0,0,0,0,0,0,10632,447,130,211,5589,1623,2632,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,227500,地方独立行政法人静岡県立病院機構,3,静岡県立こども病院,68,1,1,6,1,4,3,0,0,0,120550,8832,0,0,111718,47478,0,47478,2685163,2608840,169880,810923,108,42695,6611,1578623,76323,40621,16497,19205,0,61423,0,61423,17800574,13507515,4140115,0,152944,5664321,2783683,2798047,0,82591,12136253,0,0,0,0,1978412,1871356,35488,0,0,0,0,0,0,0,0,0,76323,5822,2364,2753,34799,14133,16452,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,247500,地方独立行政法人三重県立総合医療センター,1,総合医療センター,68,1,2,6,2,2,3,0,0,0,188652,96958,38911,3637,49146,62376,0,62376,1845727,1810515,194735,826468,0,2112,207,786993,31307,12453,6956,11898,3905,416854,0,416854,10203696,6598047,3313406,0,292243,3501812,1255585,2155011,0,91216,6701884,0,0,0,0,1725952,1586794,79919,14688,0,0,0,0,0,0,0,0,31307,9010,6512,10558,3443,444,1340,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,247510,地方独立行政法人桑名市総合医療センター,1,桑名西医療センター,68,1,3,6,2,4,3,0,0,0,26217,14558,9365,0,2294,20519,0,20519,550126,527249,53412,239026,76,4716,828,229191,22877,3718,6628,12531,0,104107,0,104107,1175531,360059,810315,0,5157,850865,317662,528720,0,4483,324666,0,0,0,0,434840,415790,13322,0,0,0,0,0,0,0,0,0,22877,2191,3906,7384,1527,2722,5147,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,247510,地方独立行政法人桑名市総合医療センター,2,桑名南医療センター,68,1,3,6,1,6,3,0,0,0,26309,8463,13126,245,4475,11541,0,11541,173347,171921,13747,84967,33,1511,16,71647,1381,700,249,432,45,9,0,9,161985,2245,159483,0,257,121985,150,121578,0,257,40000,0,0,0,0,171442,168685,1481,0,0,0,0,0,0,0,0,0,1381,332,41,132,368,208,300,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,247510,地方独立行政法人桑名市総合医療センター,3,桑名東医療センター,68,1,3,6,2,3,3,0,0,0,259555,71191,96151,33195,59018,57015,0,57015,1137626,1111592,94689,474068,1919,6934,366,533616,26034,10710,8901,6423,0,5,0,5,1794766,839759,949822,0,5185,702932,217880,483179,0,1873,1091834,0,0,0,0,797114,724447,49829,131,0,0,0,0,0,0,0,0,26034,7212,5849,3192,3498,3052,3231,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,267500,地方独立行政法人京都市立病院機構,1,京都市立病院,68,1,1,6,2,1,3,0,0,0,481920,228514,0,0,253406,127725,0,127725,3359710,3294277,321683,2426012,196,1066,139997,405323,65433,23181,20328,21924,0,556188,0,556188,20162425,13810083,6132677,0,219665,5113169,2251763,2826597,0,34809,15049256,0,0,0,0,2650252,2352544,37377,8282,0,0,0,0,0,0,0,0,65433,18562,3872,17402,4619,16456,4522,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,267500,地方独立行政法人京都市立病院機構,2,京都市立京北病院,68,1,1,6,2,7,3,0,0,0,182461,5620,0,0,176841,4203,564,3639,200786,199789,18464,110513,30,78,4952,65752,997,277,408,312,0,19860,0,19860,876368,689759,138967,0,47642,249637,176099,54180,0,19358,626731,0,0,0,0,136724,71376,488,2827,0,0,0,0,0,0,0,0,997,10,117,50,267,291,262,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,277500,地方独立行政法人大阪府立病院機構,1,急性期・総合医療センター,68,1,1,6,1,1,3,0,0,0,834540,303799,45239,0,485502,256951,0,256951,4009074,3810086,451945,2576924,0,32358,432,748427,198988,38315,6385,154288,0,1084653,0,1084653,31154173,18440869,12081811,0,631493,16202375,7976487,8053428,0,172460,14951798,0,0,0,0,5456296,4420063,37644,47317,0,0,0,0,0,0,0,0,198988,25594,5984,52558,12721,401,101730,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,277500,地方独立行政法人大阪府立病院機構,2,呼吸器・アレルギー医療センター,68,1,3,6,2,2,3,0,0,0,372049,120832,98905,0,152312,70319,0,70319,1534564,1478810,207656,935103,0,8813,0,327238,55754,9719,2251,43784,0,295718,0,295718,12834236,7697550,3834420,0,1302266,6836888,4738354,1729121,0,369413,5997348,0,0,0,0,1385088,1204615,22325,7429,0,0,0,0,0,0,0,0,55754,8714,1951,39374,1005,300,4410,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,277500,地方独立行政法人大阪府立病院機構,3,精神医療センター,68,1,2,6,1,9,3,0,0,0,80180,0,287,0,79893,30247,0,30247,837245,825788,133862,628268,0,5308,476,57874,11457,3996,3327,4134,0,131652,0,131652,13043931,11176788,1119813,0,747330,2538781,1607264,686071,0,245446,10505150,0,0,0,0,708031,591387,8361,29658,0,0,0,0,0,0,0,0,11457,2488,3327,2576,1508,0,1558,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,277500,地方独立行政法人大阪府立病院機構,4,成人病センター,68,1,1,6,1,1,3,0,0,0,1085163,392103,5817,65602,621641,121323,0,121323,2602123,2393624,361224,1445534,0,17855,0,569011,208499,26487,13599,168413,0,739662,0,739662,16533812,9994681,6355413,0,183718,10530975,6222924,4218278,0,89773,6002837,0,0,0,0,3413717,3100511,18157,10673,0,0,0,0,0,0,0,0,208499,24129,13599,96311,2358,0,72102,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,277500,地方独立行政法人大阪府立病院機構,5,母子保健総合医療センター,68,1,3,6,1,3,3,0,0,0,544514,19210,217149,0,308155,76187,0,76187,2242925,2161635,349337,1188215,0,11634,512,611937,81290,16106,22624,42560,0,528025,0,528025,21352731,13022148,8062807,0,267776,9092283,4409812,4583447,0,99024,12260448,0,0,0,0,3194564,2465858,6097,14066,0,0,0,0,0,0,0,0,81290,12958,22560,29514,3148,64,13046,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,277510,地方独立行政法人堺市立病院機構,1,堺市立病院,68,1,1,6,2,2,3,0,0,0,400757,187069,67842,38351,107495,201969,1529,200440,3139516,3070057,331815,1334553,504,48442,896,1353847,69459,20628,22592,26239,0,477944,1907,476037,24758543,15768941,8430827,0,558775,3103114,585046,2472670,0,45398,21655429,0,0,0,0,3519915,2776778,75020,81230,0,0,0,0,0,0,0,0,69459,11481,20228,14187,9147,2364,12052,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,277520,地方独立行政法人りんくう総合医療センター,1,りんくう総合医療センター,68,1,3,6,2,3,3,0,0,0,1034441,91314,90579,56613,795935,127388,371,127017,2292044,2246045,241795,1377096,127,24265,1673,601089,45999,24806,12700,8493,0,517599,0,517599,21348503,16437257,4833939,0,77307,5220355,2791290,2409185,0,19880,16128148,0,0,0,0,2678503,2344543,132300,90767,0,0,0,0,0,0,0,0,45999,18425,11911,4496,6381,789,3997,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,277530,地方独立行政法人大阪市民病院機構,1,総合医療センター,68,1,1,6,1,1,3,0,0,0,627447,255258,0,0,372189,387510,0,387510,5021249,4953032,752866,3139415,0,0,0,1060751,68217,35168,1249,31800,0,1560841,0,1560841,40456857,33496599,6710435,0,249823,4143835,2451866,1656860,0,35109,36313022,0,0,0,0,6749027,6563488,141026,44513,0,0,0,0,0,0,0,0,68217,27209,1249,27291,7959,0,4509,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,277530,地方独立行政法人大阪市民病院機構,2,十三市民病院,68,1,1,6,1,4,3,0,0,0,108448,78161,0,0,30287,77547,0,77547,938576,929225,141666,587580,0,0,0,199979,9351,1665,500,7186,0,183673,0,183673,7603946,6772938,816651,0,14357,1200774,987632,208648,0,4494,6403172,0,0,0,0,951976,879391,58405,14180,0,0,0,0,0,0,0,0,9351,1241,22,4359,424,478,2827,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,277530,地方独立行政法人大阪市民病院機構,3,住吉市民病院,68,1,1,6,2,5,3,0,0,0,28551,0,0,0,28551,43572,0,43572,441130,439540,73500,262139,0,0,0,103901,1590,450,0,1140,0,55599,0,55599,1097057,615977,326221,0,154859,146106,62455,71361,0,12290,950951,0,0,0,0,253381,210138,31918,11325,0,0,0,0,0,0,0,0,1590,444,0,1140,6,0,0,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,277540,地方独立行政法人市立吹田市民病院,1,市立吹田市民病院,68,1,2,6,2,2,3,0,0,0,229693,95242,52066,34529,47856,52905,3539,49366,2258959,2221356,256645,902457,0,15954,507,1045793,37603,13752,11111,12740,0,351813,2664,349149,2838101,1152070,1485611,0,200420,1090833,292065,762117,0,36651,1747268,0,0,0,0,1657318,1587374,34184,13069,0,0,0,0,0,0,0,0,37603,9357,2374,7737,4395,8737,5003,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,287500,地方独立行政法人神戸市民病院機構,1,中央市民病院,68,1,1,6,2,1,3,0,0,0,836417,430668,0,0,405749,424054,0,424054,6667437,6417214,527691,4415177,2963,36039,1946,1433398,250223,27088,39482,183653,0,1314469,0,1314469,34504540,25237901,9236643,0,29996,10914130,4390145,6514221,0,9764,23590410,0,0,0,0,6429300,5767069,323803,99765,0,0,0,0,0,0,0,0,250223,24020,8327,100042,3068,31155,83611,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,287500,地方独立行政法人神戸市民病院機構,2,西市民病院,68,1,1,6,2,3,3,0,0,0,121145,74209,0,0,46936,145712,0,145712,1848821,1817945,199690,1088132,1392,10672,16,518043,30876,6599,6150,18127,0,373502,0,373502,9887979,7273248,2614010,0,721,4143138,2522072,1620818,0,248,5744841,0,0,0,0,1761610,1642362,33465,39953,0,0,0,0,0,0,0,0,30876,4860,1899,9745,1739,4251,8382,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,287510,地方独立行政法人明石市立市民病院,1,市民病院,68,1,3,6,1,3,3,0,0,0,154634,111730,25449,0,17455,65135,621,64514,1452999,1421449,172698,819845,2112,24575,1788,400431,31550,7515,7971,16064,0,8061,2079,5982,5694464,3173122,2405452,0,115890,2411114,843884,1517886,0,49344,3283350,0,0,0,0,1347599,1260564,25083,4298,0,0,0,0,0,0,0,0,31550,5854,6209,12514,1661,1762,3550,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,287520,地方独立行政法人加古川市民病院機構,1,加古川西市民病院,68,1,3,6,1,3,3,0,0,0,278194,93852,84015,0,100327,40152,132,40020,1740196,1691027,263254,946355,564,3249,313,477292,44544,18080,10275,16189,4625,339979,0,339979,7483412,4539938,2934535,0,8939,3871592,1323344,2539310,0,8938,3611820,0,0,0,0,2394941,1832359,73602,8259,0,0,0,0,0,0,0,0,44544,10391,9286,6194,7689,989,9995,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,287520,地方独立行政法人加古川市民病院機構,2,加古川東市民病院,68,1,3,6,2,4,3,0,0,0,157423,38757,80984,0,37682,51977,392,51585,1161263,1131714,125326,571314,115,4711,204,430044,26348,10730,5151,10467,3201,263996,0,263996,1159163,177208,980098,0,1857,685102,26098,657789,0,1215,474061,0,0,0,0,1363044,977981,12043,505,0,0,0,0,0,0,0,0,26348,2582,4849,3121,8148,302,7346,,,,,,,,,,,,,,,,,,,,,,
2015,46,6,0,297500,地方独立行政法人奈良県立病院機構,1,奈良県総合医療センター,68,1,2,6,2,2,3,0,0,0,211264,143311,32034,88,35831,85128,0,85128,1850145,1814934,169235,951109,26,10442,20297,663825,35211,5748,10196,19267,0,361581,0,361581,4186708,1348282,2710569,0,127857,1415790,221900,1143475,0,50415,2770918,0,0,0,0,2425823,2135850,99183,129530,0,0,0,0,0,0,0,0,35211,4097,7483,14627,1651,2713,4640,,,,,,,,,,,,,,,,,,,,,,
