決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080
2013,46,11,3,190004,山梨県,1,丘の公園,17,1,0,1,2,0,0,0,0,0,10,3610701,3520401,0,2,1,3476,1136100,0,0,58679,0,0,0,0,0,0,0,16750,16750,16750,0,0,0,0,0,0,0,0,2,総合スポーツレクリエーション施設,,ゴルフ場２７ホール３９８６６人、ゴルフ練習場５２５８人、パターゴルフ場１１５２０人、テニスコート２０３５人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,3,190004,山梨県,3,まきばレストラン,17,1,0,1,2,0,0,0,0,0,10,4060429,3520401,0,2,1,576,16917,0,0,45383,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,2,道路沿線休息施設,,レストラン９６席、売店、出店等,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,3,190004,山梨県,4,オートキャンプ場,17,1,0,1,2,0,0,0,0,0,10,4080419,3520401,0,2,1,535,3140,0,0,9655,0,0,0,0,0,0,0,0,0,0,0,0,0,6825,0,0,0,0,2,オートキャンプ場,,テントサイト６９サイト、ケビン８棟、サニタリー棟１棟、管理棟木造２階建,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,3,190004,山梨県,5,アクアリゾート清里,17,1,0,1,2,0,0,0,0,0,1,4080426,3520401,0,2,1,3652,1995,0,0,106235,0,0,0,0,0,0,0,2700,0,1350,0,0,0,0,0,0,0,0,2,,,プール、風呂、レストラン、リラックスルーム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,3,192112,笛吹市,1,笛吹市営春日居町温泉,17,1,0,3,1,0,0,0,0,0,1,3420501,4210401,0,3,2,336,1401,0,153,421990,0,10290,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,,,昭和42年旧春日居町で温泉を掘削し、町内の旅館・ホテル・共同浴場・福祉施設等153件へ配湯事業を行っている。事業運営については、温泉使用料を財源としている。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,3,192112,笛吹市,2,笛吹市春日居町足湯施設,17,1,0,3,1,0,0,0,0,0,1,4151020,4210401,0,3,2,62,228,0,0,14562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,旧春日居町で温度低下により未使用となっていた温泉を利用し、平成15年10月20日にJR春日居町駅前に開業。利用料は無料。運営経費は温泉使用料の収入による。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,3,202061,諏訪市,1,温泉供給事業,17,1,0,3,1,0,0,0,0,0,1,3191222,3360401,0,2,2,506,0,0,26172,66166,0,0,11340,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,3,,,温泉の給湯及び市営浴場（精進湯）の経営,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,3,202126,大町市,1,温泉引湯施設,17,1,0,3,1,0,0,0,0,0,1,4110401,4110401,0,2,2,288,5801,0,0,10,0,0,9072,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,,,本事業は源泉から分湯施設まで、約7.8kmにわたり温泉を引湯し、供給契約を締結している各事業者（10者）に供給する事業である。温泉利用料は毎分1Lにつき月額5040円（税込）としている。温泉は市所有の源泉を無償で借受けている他、民間事業者が所有する源泉から購入している。各事業者は分湯施設から各々の最終消費地まで自己の費用で引湯し、最終消費者に配湯している。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,3,212202,下呂市,1,下呂温泉合掌村,17,1,0,3,2,0,0,0,0,0,6,3430401,3430401,0,3,2,3083,30068,0,0,166342,0,0,0,0,0,0,0,800,0,400,720,0,360,0,0,20,0,20,3,,,下呂温泉最大の観光施設。世界遺産の白川郷などから移築した「旧大戸家住宅」（国指定重要文化財）をはじめ10棟の合掌家屋を配し、往時の生活を知る貴重な博物館類似施設です。村内には民俗資料館、円空仏の展示施設のほか、陶器の絵付けや、ロクロ、和紙の絵漉き体験などの体験施設、郷土料理が楽しめる食事処などがあります。また、全国唯一の常設影絵劇場「しらさぎ座」では、下呂地域の民話や伝説を影絵劇で上演しています。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,3,222054,熱海市,1,熱海市温泉,17,1,0,3,2,0,0,0,0,0,1,3110701,3320401,0,2,2,1018,6822,0,17315,121205,0,15186,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,1,,地方公営企業法及び同法施行令,温泉供給事業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,3,222224,伊豆市,1,伊豆市土肥地区温泉供給事業,17,1,0,3,1,0,0,0,0,0,1,4160401,4160401,0,3,2,294,969,0,4044,0,0,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,,,温泉源泉8か所から338世帯へ温泉を供給している,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,3,223026,河津町,1,河津町温泉,17,1,0,4,1,0,0,0,0,0,1,4010401,4010401,0,2,2,0,0,0,532,1388,0,0,3742,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,,,温泉の集中管理し、町内への配湯。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,3,223051,松崎町,1,松崎温泉,17,1,0,4,1,0,0,0,0,0,1,3390820,3390820,0,3,2,207,2124,0,363,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,31000,0,2,0,2,3,,,松崎町営温泉事業：温泉数5井　給湯戸数356戸（自家用321戸、営業用その他35戸）毎分契約供給量2217㍑/分。加入金（1口当り）自家用2000千円、営業用3300千円。使用料（1ヶ月、1口当り）自家用10000円（20ｍ3）20ｍ3を超える1ｍ3当り630円、営業用31000円。休止料金（1ヶ月、1口当り）自家用2000円、営業用6500円。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,3,223069,西伊豆町,1,温泉供給事業,17,1,0,4,1,0,0,0,0,0,1,3500401,4010401,0,3,2,311,1607,0,110960,595030,0,15750,5670,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,,温泉法,温泉供給数は４箇所６源泉。湧出量（毎分）は、それぞれ、堂ヶ島３源泉６４１㍑、浮島１源泉６１㍑、祢宜ノ畑１源泉８５２㍑、宇久須１源泉２３３㍑。（宇久須深田源泉152㍑は、H25.11.5に民間へ無償譲渡。）使用状況はそれぞれ、堂ヶ島一般１５３件営業４４件、浮島一般１件営業５件、祢宜ノ畑一般１１件営業２件、宇久須一般７７件営業９件。なお、祢宜ノ畑は、町と地区で半々の共同出資により管理されている。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,3,285862,新温泉町,1,浜坂温泉配湯事業,17,1,0,4,1,0,0,0,0,0,1,3550401,3580401,0,3,2,103,365,273750,273750,821250,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,,,浜坂温泉配湯事業は、昭和５７年度に「地熱水の広域的温泉供給システムによる多目的利用モデル事業」の地域給湯型温泉利用事業として、地域住民の健康増進、福祉の向上と、石油エネルギー依存度の軽減対策の一助として事業実施している。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,3,450006,宮崎県,1,一ツ瀬川県民スポーツレクリエーション施設,17,1,0,1,1,0,0,0,0,0,10,4010401,4010401,0,2,1,1239,8941,0,0,32714,0,0,0,0,0,0,0,2580,0,0,0,0,0,0,0,0,0,0,2,スポーツ施設（ゴルフ）,,地域の特性を活かした県民生活のための施設・設備等（ゴルフコース１８ホール等）を整備し、運用することにより、地域の振興に寄与する。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
