決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080
2013,46,6,0,12025,函館市,3,市立函館南茅部病院,9,1,3,3,2,6,3,0,0,0,3350422,3411201,6761623,1,1,1,37,22,0,0,0,59,1,2898,0,0,2898,0,0,0,0,0,1,3,0,3,3,0,365,15302,245,25167,41079,32,32,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12033,小樽市,1,小樽病院,9,1,3,3,2,4,3,0,0,0,3030401,3350401,6380802,1,1,1,208,0,15,0,0,223,3,18896,0,0,18896,0,90,92,0,0,1,10,0,1,3,0,365,49237,244,113393,163239,286,283,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12033,小樽市,2,脳・循環器・こころの医療センター,9,1,3,3,1,4,3,0,0,0,3101029,3350401,6451430,1,1,1,120,0,0,100,2,222,3,12058,0,0,12058,0,0,0,0,0,1,5,0,1,3,0,365,58855,244,54776,114240,216,216,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12041,旭川市,1,旭川病院,9,1,2,3,2,1,3,0,0,0,3200917,3330601,6531518,1,1,1,396,0,0,100,6,502,3,43805,0,0,43805,1,0,0,0,0,1,3,0,1,3,0,365,132369,244,235043,368021,572,572,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12050,室蘭市,3,総合病院,9,1,4,3,2,1,3,0,0,0,1341129,3390401,4731530,1,1,1,401,0,24,120,4,549,3,37036,0,0,37036,1,0,0,0,0,1,38,0,2,3,0,365,150723,245,231986,383319,516,516,0,0,0,0,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12068,釧路市,1,市立釧路総合病院,9,1,3,3,1,1,3,0,0,0,3280727,3390401,6671128,2,2,1,535,0,10,94,4,643,3,46668,0,0,46668,0,90,89,0,0,1,4,41,1,3,0,365,189897,245,320671,511178,766,766,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12068,釧路市,2,市立釧路国民健康保険阿寒病院,9,1,3,3,2,7,3,0,0,0,3470401,3470401,6940802,2,2,1,6,29,0,0,0,35,1,3326,0,0,3326,0,0,0,0,0,2,0,0,8,3,20,365,5155,245,15393,21158,23,23,0,2724,7300,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12084,北見市,1,北見市国民健康保険常呂病院,9,1,3,3,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12092,夕張市,1,総合病院,9,1,7,3,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12106,岩見沢市,1,総合病院,9,1,4,3,1,2,3,0,0,0,3020901,3370401,6391302,2,2,1,365,0,0,115,4,484,3,30927,0,0,30927,1,120,119,0,0,1,2,0,2,3,0,365,143138,244,238523,382270,619,619,0,0,0,0,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12106,岩見沢市,2,栗沢病院,9,1,4,3,2,6,3,0,0,0,3270129,3430401,6700530,2,2,1,0,85,0,0,0,85,2,3542,632,0,4174,0,0,0,0,0,1,3,0,7,3,0,365,23508,244,14328,38445,62,62,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12122,留萌市,1,市立病院,9,1,6,3,2,3,3,0,0,0,3090801,3380401,6471202,1,1,1,300,50,0,0,4,354,3,22146,0,0,22146,1,0,0,0,0,1,7,0,2,3,0,365,85476,245,139304,225390,299,299,0,0,0,0,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12131,苫小牧市,1,苫小牧市立病院,9,1,3,3,1,3,3,0,0,0,3211011,3360401,6571412,2,2,1,378,0,0,0,4,382,3,28830,0,0,28830,0,0,0,0,0,1,4,0,1,3,0,365,103690,244,204592,308891,490,490,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12149,稚内市,1,稚内病院,9,1,5,3,2,3,3,0,0,0,3331205,3360401,6691606,1,1,1,258,0,0,100,4,362,3,19582,556,218,20356,4,0,0,0,0,1,6,0,1,3,0,365,81781,245,205748,288139,342,342,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12149,稚内市,2,稚内こまどり病院,9,1,5,3,1,7,3,0,0,0,4150301,4150301,8300602,1,1,1,0,45,0,0,0,45,2,4570,0,0,4570,0,0,0,0,0,2,0,0,7,3,0,365,7604,245,7042,15256,23,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12157,美唄市,1,市立美唄病院,9,1,6,3,2,6,3,0,0,0,3180314,3390401,6570715,2,2,1,53,45,0,0,0,98,3,10552,0,510,11062,0,0,0,0,0,1,10,0,2,3,0,365,25159,245,51981,77750,86,86,0,0,0,12945,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12165,芦別市,1,芦別病院,9,1,6,3,2,5,3,0,0,0,3250401,3390401,6640802,2,2,1,100,29,0,0,0,129,2,12574,0,0,12574,0,0,0,0,0,1,5,0,2,3,0,365,35778,245,74267,110655,132,132,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12173,江別市,1,市立病院,9,1,3,3,1,3,3,0,0,0,3260401,3380401,6640802,2,2,1,278,0,0,59,0,337,3,25989,0,0,25989,0,0,0,0,0,1,3,0,1,3,0,365,97572,244,188030,286211,491,491,0,0,0,0,2616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12181,赤平市,1,赤平総合病院,9,1,6,3,1,5,3,0,0,0,3250810,3390401,6641211,2,2,1,60,60,0,0,0,120,2,15488,0,0,15488,0,0,0,0,0,1,10,0,2,3,0,365,41741,245,90348,132699,95,95,0,0,0,0,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12203,士別市,1,士別市立病院,9,1,6,3,2,5,3,0,0,0,3240401,3390401,6630802,2,2,1,179,20,0,0,0,199,3,15895,0,0,15895,0,0,0,0,0,1,12,0,2,3,0,365,40440,245,130256,171306,174,174,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12211,名寄市,1,総合病院,9,1,6,3,2,2,3,0,0,0,3121124,3390401,6511525,2,2,1,300,0,0,165,4,469,3,23925,0,0,23925,0,0,0,0,0,1,7,0,1,3,0,365,101755,245,223161,325526,631,628,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12211,名寄市,2,名寄東病院,9,1,6,3,1,5,1,0,0,0,4151125,4151125,8302250,2,2,1,0,105,0,0,0,105,2,8865,0,30,8895,0,0,0,0,0,2,0,0,7,1,0,365,37532,245,3806,41948,0,0,0,0,0,37532,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12220,三笠市,1,三笠総合病院,9,1,7,3,2,5,3,0,0,0,3210529,3380401,6590930,2,2,1,91,43,0,65,0,199,3,12446,0,334,12780,0,0,0,0,0,1,5,0,2,3,0,365,57757,244,84353,142719,169,169,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12238,根室市,1,根室病院,9,1,6,3,2,5,3,0,0,0,3320801,3390401,6711202,2,2,1,131,0,0,0,4,135,1,13281,0,0,13281,0,0,0,0,0,1,6,0,2,3,0,365,37533,245,132010,170153,216,215,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12246,千歳市,1,千歳市民病院,9,1,4,3,1,5,3,0,0,0,3420401,3420401,6840802,2,2,1,190,0,0,0,0,190,3,18755,0,0,18755,2,0,0,0,0,1,19,0,1,3,0,365,53416,244,175110,229135,255,255,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12254,滝川市,1,市立病院,9,1,5,3,2,3,3,0,0,0,3091101,3340401,6431502,2,2,1,270,0,0,44,0,314,3,24080,0,0,24080,0,75,74,0,0,1,6,0,1,3,0,365,90631,244,218666,309906,377,377,0,0,0,0,2735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12262,砂川市,1,市立病院,9,1,6,3,2,1,3,0,0,0,3151130,3370401,6521531,2,2,1,408,0,6,88,4,506,3,42076,11110,0,53186,0,105,104,0,0,1,20,22,1,3,0,365,138833,245,264961,404404,779,779,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12271,歌志内市,1,市立病院,9,1,7,3,1,6,3,0,0,0,3381001,3420401,6801402,2,2,1,0,60,0,0,0,60,2,2998,0,0,2998,0,0,0,0,0,2,0,0,7,3,0,365,20828,244,16054,37491,26,26,0,0,0,0,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,12289,深川市,1,市立病院,9,1,6,3,2,4,3,0,0,0,3380501,3390401,6770902,2,2,1,266,0,0,0,4,270,3,23954,0,0,23954,0,66,64,0,0,1,6,0,1,3,0,365,67914,244,129371,197894,242,242,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,13315,松前町,1,松前病院,9,1,7,4,1,5,3,0,0,0,4021101,4021101,8042202,1,1,1,100,0,0,0,0,100,1,5060,0,0,5060,0,0,0,0,0,1,2,0,4,3,0,365,29913,257,63571,94106,47,47,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,13340,木古内町,1,国保病院,9,1,7,4,2,6,3,0,0,0,3331027,3430401,6761428,1,1,1,99,0,0,0,0,99,1,6945,0,0,6945,0,0,0,0,0,1,5,0,2,3,0,365,24599,268,39802,65034,112,112,0,0,0,0,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,13455,森町,1,国保病院,9,1,6,4,2,6,3,0,0,0,3361102,3420401,6781503,2,2,1,60,0,0,0,0,60,2,4984,0,0,4984,0,0,0,0,0,1,2,0,4,3,0,365,14166,245,34507,49283,76,76,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,13463,八雲町,1,八雲総合病院,9,1,6,4,2,3,3,0,0,0,3321003,3410401,6731404,2,2,1,214,40,0,100,4,358,3,22416,0,0,22416,0,0,0,0,0,1,4,0,1,3,0,365,101662,245,147834,250106,424,424,0,0,0,0,3404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,13463,八雲町,2,八雲町熊石国民健康保険病院,9,1,6,4,2,6,3,0,0,0,3280501,3430401,6710902,2,2,1,99,0,0,0,0,99,1,2747,279,0,3026,0,0,0,0,0,1,8,0,4,3,0,365,19986,244,18573,39168,48,48,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,13471,長万部町,1,町立病院,9,1,7,4,1,6,3,0,0,0,3561007,3561007,7122014,2,2,1,30,24,0,0,0,54,1,3669,0,0,3669,0,0,0,0,0,1,4,0,3,3,0,365,4269,245,27279,32158,32,32,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,13633,厚沢部町,1,国保病院,9,1,7,4,1,6,3,0,0,0,3330401,3420401,6750802,2,2,1,45,24,0,0,0,69,2,3455,0,0,3455,0,0,0,0,0,1,2,0,4,3,0,365,7253,245,11220,19083,37,37,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,13641,乙部町,1,国保病院,9,1,7,4,2,6,3,0,0,0,3410101,3420401,6830502,2,2,1,52,10,0,0,0,62,2,846,0,938,1784,0,0,0,0,0,1,2,0,4,3,0,365,6363,245,16321,23294,21,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,13676,奥尻町,1,国保病院,9,1,7,4,1,6,3,0,0,0,3400501,3411201,6811702,2,2,1,22,32,0,0,0,54,1,2485,685,66,3236,1,0,0,0,0,1,2,0,2,3,0,365,13325,245,24683,38618,59,59,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,13706,今金町,1,国保病院,9,1,7,4,1,6,3,0,0,0,3341223,3420401,6761624,2,2,1,33,19,0,0,0,52,2,4003,0,0,4003,0,0,0,0,0,1,3,0,3,3,0,365,6976,245,24463,32049,55,55,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,13714,せたな町,1,せたな町立国保病院（病院事業分）,9,1,7,4,1,6,3,0,0,0,3300601,3420401,6721002,2,2,1,58,39,0,0,0,97,2,3878,354,99,4331,3,0,0,0,0,1,4,0,2,3,0,365,14934,244,65469,81012,90,90,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,13935,黒松内町,1,黒松内町国民健康保険病院,9,1,7,4,1,7,3,0,0,0,3270815,3411225,6682040,2,2,1,40,0,0,0,0,40,1,2234,0,0,2234,1,0,0,0,0,1,2,0,3,3,0,365,3245,245,18550,22405,40,40,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,14231,南幌町,1,国保町立病院,9,1,7,4,2,6,3,0,0,0,3231101,3430401,6661502,2,2,1,26,54,0,0,0,80,2,4043,0,0,4043,0,0,0,0,0,1,2,0,4,3,0,365,15272,294,17250,33181,32,32,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,14249,奈井江町,1,奈井江町立国民健康保険病院,9,1,7,4,2,6,3,0,0,0,3370501,3370501,6741002,2,2,1,46,50,0,0,0,96,2,6489,0,0,6489,0,0,0,0,0,1,6,0,4,3,30,365,27244,245,29092,56946,80,80,0,9235,10950,5774,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,14273,由仁町,1,町立病院,9,1,7,4,2,6,3,0,0,0,3200610,3430401,6631011,2,2,1,12,45,0,0,0,57,2,2929,0,0,2929,0,0,0,0,0,1,4,0,8,3,0,365,10499,245,16041,27150,37,37,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,14281,長沼町,1,町立長沼病院,9,1,6,4,2,5,3,0,0,0,3250401,3430401,6680802,2,2,1,84,0,0,44,0,128,2,5957,142,0,6099,0,0,0,0,0,1,4,0,2,3,0,365,20861,245,44256,65727,66,66,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,14303,月形町,1,国保月形町立病院,9,1,7,4,2,7,3,0,0,0,3241218,3410701,6651919,2,2,1,40,0,0,0,0,40,1,2667,0,0,2667,0,0,0,0,0,1,1,0,4,3,0,365,11129,293,21618,33405,41,41,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,14575,上川町,1,上川町立病院,9,1,7,4,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,14591,美瑛町,1,町立病院,9,1,6,4,2,6,3,0,0,0,3240401,3410401,6650802,2,2,1,98,0,0,0,0,98,1,7059,0,0,7059,0,0,0,0,0,1,6,0,2,3,0,365,17517,245,50537,68664,62,62,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,14605,上富良野町,1,上富良野町立病院,9,1,6,4,2,7,3,0,0,0,3330908,3410401,6741309,2,2,1,44,0,0,0,0,44,3,3708,0,0,3708,0,0,0,0,0,1,6,0,2,3,0,365,9420,245,27657,37687,41,41,0,0,0,0,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,14613,中富良野町,1,町立病院,9,1,7,4,1,7,3,0,0,0,3390401,3420401,6810802,2,2,1,35,0,0,0,0,35,2,1998,0,0,1998,0,0,0,0,0,2,0,0,4,3,0,365,5139,245,12591,18340,23,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,14648,和寒町,1,国保町立和寒病院,9,1,7,4,1,7,3,0,0,0,3261226,3430401,6691627,2,2,1,30,0,0,0,0,30,1,2347,0,0,2347,0,0,0,0,0,1,2,0,4,3,0,365,6996,245,15608,23214,34,34,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,14681,下川町,1,下川病院,9,1,7,4,2,7,3,0,0,0,3240401,3420401,6660802,2,2,1,12,30,0,0,0,42,1,2301,0,0,2301,0,0,0,0,0,1,5,0,8,3,0,365,11456,245,21078,33144,46,46,0,0,0,0,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,14729,幌加内町,1,国保病院,9,1,7,4,2,7,3,0,0,0,3280430,3411201,6691631,2,2,1,0,42,0,0,0,42,1,2280,0,0,2280,1,0,0,0,0,1,1,0,7,3,29,365,10204,245,7765,18579,31,31,0,8066,10585,0,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,14869,遠別町,1,遠別町立国保病院,9,1,7,4,2,7,3,0,0,0,3260902,3430401,6691303,2,2,1,16,20,0,0,0,36,1,2547,0,0,2547,0,0,0,0,0,1,3,0,8,3,0,365,6915,244,16955,24479,32,32,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,14877,天塩町,1,国保病院,9,1,7,4,2,7,3,0,0,0,3381201,3430401,6811602,2,2,1,30,18,0,0,0,48,1,4066,0,0,4066,0,0,0,0,0,1,2,0,8,3,18,365,12653,245,22893,36156,66,66,0,6411,6570,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,15113,猿払村,1,国保病院,9,1,7,4,2,7,3,0,0,0,3410329,3430401,6840730,2,2,1,24,4,0,0,0,28,1,2055,0,0,2055,1,0,0,0,0,1,2,0,4,3,0,365,6774,245,15874,23258,40,40,0,0,0,0,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,15121,浜頓別町,1,国保病院,9,1,7,4,1,6,3,0,0,0,3320812,3430401,6751213,2,2,1,36,24,0,0,0,60,1,3426,322,0,3748,0,0,0,0,0,1,6,0,4,3,0,365,11518,245,29204,41332,32,32,0,0,0,0,3626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,15130,中頓別町,1,国保病院,9,1,7,4,1,6,3,0,0,0,3240101,3430401,6670502,2,2,1,50,0,0,0,0,50,1,2270,0,0,2270,0,0,0,0,0,1,2,0,4,3,0,365,6383,244,15466,22458,39,39,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,15148,枝幸町,1,枝幸町国民健康保険病院,9,1,7,4,1,6,3,0,0,0,3250101,3420401,6670502,2,2,1,46,37,0,0,0,83,1,7195,0,0,7195,1,0,0,0,0,1,5,0,4,3,0,365,24494,244,50886,75989,104,104,0,0,0,0,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,15164,豊富町,1,豊富町国民健康保険病院,9,1,7,4,2,7,3,0,0,0,3250701,3300801,6551502,2,2,1,42,0,0,0,0,42,1,3244,0,0,3244,0,0,0,0,0,1,2,0,8,3,0,365,5421,245,17711,23742,39,39,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,15202,幌延町,1,町立病院,9,1,7,4,4,7,3,0,0,0,3290101,3291028,6581129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,15431,美幌町,1,国保病院,9,1,6,4,2,6,3,0,0,0,3270801,3420401,6691202,2,2,1,99,0,0,0,0,99,3,7739,0,0,7739,0,0,0,0,0,1,3,0,2,3,0,365,22279,245,47539,70428,114,114,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,15458,斜里町,1,斜里町国民健康保険病院,9,1,6,4,2,5,3,0,0,0,3361011,3430401,6791412,2,2,1,60,51,0,0,0,111,1,6521,0,0,6521,0,0,0,0,0,1,6,0,4,3,0,365,29217,244,41190,71016,106,106,0,0,0,0,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,15601,滝上町,1,国保病院,9,1,7,4,2,6,3,0,0,0,3310611,3430401,6741012,2,2,1,26,28,0,0,0,54,1,2588,0,0,2588,0,0,0,0,0,1,3,0,4,3,0,365,14699,244,24876,40184,59,59,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,6,0,15610,興部町,1,国保病院,9,1,7,4,1,6,3,0,0,0,3310703,3430401,6741104,2,2,1,32,34,0,0,0,66,1,3040,0,0,3040,0,0,0,0,0,1,3,0,4,3,0,365,13710,244,18303,32622,50,50,0,0,0,0,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
